,UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1829,1,21666,1,3560.3333,0,9.983499491,8.177609443
1830,1,7804,1,4799.1667,1,8.962391702,8.476197578
1831,1,69200,2,8206.6667,0,11.14475614,9.012702115
1832,1,99000,1,11486.7667,2,11.50287513,9.34895093
1833,2,12294,1,1492.1666,0,9.416866617,7.307984437
1834,1,38235,2,5537.6667,0,10.55150661,8.619328518
1835,1,24906,1,3064.6667,0,10.12286402,8.027694099
1836,1,55200,1,8509.6333,0,10.91871823,9.04895413
1837,1,82000,4,12673,2,11.31447453,9.447229025
1838,1,37400,1,3627,0,10.52942598,8.196161139
1839,1,24000,1,4139.3333,0,10.08580911,8.328290015
1840,1,50000,1,10368.8667,0,10.81977828,9.246563009
1841,1,144000,1,14310.5,0,11.87756858,9.568748813
1842,1,68801,1,3449.6667,0,11.13897356,8.146032897
1843,1,95208,1,8865.6667,0,11.46381925,9.089941422
1844,1,8125,1,6136.9333,1,9.002701007,8.722080434
1845,1,156800,1,18918.1666,0,11.96272639,9.847877935
1846,1,44160,1,5923.3334,0,10.69557468,8.686654644
1847,1,4454,2,4832,0,8.401557848,8.48301574
1848,1,84074,1,14152.6667,1,11.33945264,9.557658345
1849,1,77520,1,7799.1667,1,11.25829125,8.961772174
1850,1,37626,1,3720.9334,0,10.53545058,8.22172983
1851,1,104000,1,14078.8333,0,11.55214618,9.552427764
1852,1,48953,1,28791.4667,0,10.79861593,10.26783433
1853,1,54080,1,5400.8333,1,10.89821971,8.594308535
1854,1,53102,1,7709,0,10.87996987,8.950143756
1855,1,58488,2,8618.5,1,10.97657688,9.061666335
1856,1,13874,1,2275.3333,0,9.537771864,7.729881826
1857,1,108000,1,8142.3333,0,11.58988651,9.004832064
1858,1,16026,1,8704.6667,0,9.681967682,9.071614563
1859,2,10908,1,2705.6667,0,9.297251744,7.90310363
1861,1,68000,1,6690.7666,1,11.12726298,8.808483735
1862,1,4328,1,2238.0667,0,8.372860821,7.713367692
1863,1,48000,2,6485.3333,0,10.77895629,8.777298491
1864,2,280,1,2801.5,0,5.634789603,7.937910267
1865,1,57132,1,8740.2334,2,10.95311966,9.075692173
1866,1,92000,1,14980.5,0,11.42954386,9.614504634
1867,1,1626,1,5925,0,7.39387829,8.686935966
1868,1,60000,2,2703,0,11.00209984,7.902117546
1869,1,18294,2,4522.6667,0,9.814328416,8.416857077
1870,1,38000,2,5062.0334,2,10.54534144,8.529523539
1871,1,122332,1,12522.6667,0,11.71449394,9.435295617
1872,1,32994,1,6168.4999,0,10.40408101,8.727210959
1873,1,20370,1,3395,0,9.921818509,8.13005904
1874,1,14300,1,8123.7334,0,9.568014816,9.002545106
1875,1,37136,1,8606.1667,0,10.52234213,9.060234283
1876,2,33000,1,3447.7333,0,10.40426284,8.14547228
1877,1,179000,1,19313.0001,3,12.09514108,9.868533728
1878,1,343084,1,23673.1888,3,12.74573059,10.07209841
1879,1,73000,2,11067.1667,0,11.19821472,9.311738049
1880,1,100000,1,10088.3333,2,11.51292546,9.219134916
1881,1,125012,1,10084.3333,0,11.73616501,9.21873834
1883,1,8820,2,5053,3,9.084777149,8.527737405
1884,1,720,2,1227,0,6.579251212,7.112327445
1885,1,114000,4,9859.4999,2,11.64395373,9.196190726
1886,1,60000,1,8080.6667,0,11.00209984,8.99722966
1887,1,17874,1,3505.3333,0,9.791102422,8.162040888
1888,1,17622,4,3492.6667,0,9.7769034,8.158420821
1889,1,49772,1,11927.6667,0,10.81520786,9.386615913
1890,1,55000,1,5038.5667,0,10.91508846,8.524876936
1891,1,67576,1,6893,0,11.12100817,8.838261683
1892,1,131433,1,13482.6667,0,11.7862525,9.509160191
1893,1,31460,1,6918.3334,2,10.35647218,8.841930181
1894,1,12660,1,2555.6667,0,9.446202696,7.846068408
1895,1,161640,1,21552.1667,3,11.99312692,9.978231633
1896,1,12000,1,1058,0,9.392661929,6.964135612
1897,1,62500,1,6144.6667,1,11.04292184,8.723339781
1898,1,110000,1,13614.1667,1,11.60823564,9.518866199
1899,2,49200,1,13277.1667,3,10.8036489,9.493801049
1902,1,14376,1,2457,0,9.573315428,7.806696373
1903,1,20426,1,2908.3333,0,9.924563878,7.975335447
1904,1,77000,1,11731.8334,0,11.2515607,9.37006123
1905,1,100000,1,10224.1999,0,11.51292546,9.232512728
1906,1,39012,1,4995.3333,0,10.57162457,8.516259416
1907,1,63542,1,8576.8333,0,11.05945638,9.056820045
1908,1,18552,1,3814.5001,0,9.828332879,8.2465649
1909,1,60000,1,6601,1,11.00209984,8.794976432
1910,1,160000,1,12923.8333,0,11.98292909,9.466828428
1911,1,37000,1,9460.0667,0,10.51867319,9.154834713
1912,1,15600,1,1895.5001,0,9.655026193,7.547237988
1913,1,127256,2,12273.0999,0,11.75395608,9.415165146
1914,1,12000,1,6818.8333,0,9.392661929,8.827443666
1916,1,145600,1,14947.6667,2,11.88861841,9.612310493
1917,1,162749,1,16055.3333,0,11.99996442,9.683796366
1918,1,353084,5,17281.3113,1,12.77446127,9.757380925
1919,1,27000,1,4067.0001,0,10.20359214,8.31066093
1920,1,29253,1,2959.6667,0,10.28373741,7.99283194
1921,1,24000,1,4061.0334,0,10.08580911,8.309192752
1922,1,164800,1,11012,0,12.0124879,9.306740866
1923,1,72000,1,9980.6667,0,11.1844214,9.208405171
1924,1,46600,1,2880.1001,1,10.74935582,7.965580329
1925,1,45000,4,7252.8334,0,10.71441777,8.889147485
1926,1,100000,1,10756.1667,1,11.51292546,9.283234516
1927,1,25482,1,2666.6667,0,10.1457276,7.888584544
1928,1,16506,1,2959,0,9.71147923,7.992606652
1929,1,280,1,7693.7333,0,5.634789603,8.948161419
1930,1,16026,1,3621.6667,0,9.681967682,8.194689613
1932,1,2500,1,6408.4,2,7.824046011,8.765364909
1933,2,62994,1,8114.1667,0,11.05079476,9.001366788
1934,1,416284,1,16839.1667,0,12.939123,9.731462803
1935,1,3500,1,3130.3333,0,8.160518247,8.048894763
1936,1,37370,1,13658.5001,0,10.52862352,9.522117325
1937,1,35652,1,4002,0,10.48156053,8.294549515
1938,1,41291,4,6043.0667,0,10.62839984,8.706666894
1939,1,198000,3,22473.1667,1,12.19602231,10.02007729
1940,1,6875,1,19639.8555,0,8.835646923,9.885316224
1941,1,17320,1,3738.8333,2,9.759617182,8.22652889
1943,2,53072,1,16485.8333,0,10.87940476,9.710256703
1945,2,465,1,3407.8,0,6.142037406,8.133822201
1946,1,56000,2,17442,0,10.93310697,9.76663637
1947,1,395479,1,44509.8554,0,12.88785297,10.70346591
1948,1,17000,1,11353.9334,1,9.740968623,9.337319518
1949,1,16062,1,2254.6667,0,9.684211513,7.720757436
1950,1,16026,1,2928,0,9.681967682,7.982074875
1951,1,48000,1,7867.3333,0,10.77895629,8.97047444
1952,2,30000,1,7724.5,0,10.30895266,8.952152375
1953,1,53095,1,8163,0,10.87983804,9.007367027
1955,1,47070,1,3636.3333,0,10.75939113,8.198731118
1956,1,31700,1,5070.8333,0,10.36407196,8.531260442
1957,1,132540,1,16568.3333,1,11.79463977,9.71524852
1958,1,2800,1,10954,0,7.937374696,9.301459965
1959,1,101300,1,9665,0,11.52584169,9.176266392
1960,1,68016,1,7534.3335,1,11.12749825,8.927225653
1961,1,44346,1,10420,0,10.69977779,9.251482315
1962,1,113000,2,9971.1333,1,11.6351431,9.207449528
1963,1,162000,1,16294.7555,0,11.99535161,9.698598587
1964,1,30000,1,26069.8333,0,10.30895266,10.16853411
1965,1,57700,1,6472.4999,0,10.96301245,8.775317696
1966,2,15549,1,4385.3,0,9.651751607,8.386013318
1967,1,42426,1,5579.3334,0,10.65551666,8.626824586
1968,1,48980,1,8023.9999,0,10.79916733,8.990192317
1969,1,50000,1,5955.1666,0,10.81977828,8.692014458
1970,1,46862,1,11751.3333,0,10.75496239,9.371721985
1971,1,185600,1,21999.9557,0,12.1313491,9.998795719
1972,1,300200,1,15630.7109,2,12.6122042,9.656992905
1973,1,34586,1,7131.5,0,10.45120425,8.87227687
1976,1,72852,1,3789,0,11.19618526,8.239857411
1977,1,3500,1,8337.4667,0,8.160518247,9.028514696
1978,1,105159,1,28172,0,11.56322877,10.24608386
1979,1,79000,1,29783.9,0,11.27720313,10.30172326
1980,1,462334,4,25583.0221,1,13.04404285,10.14968421
1981,1,84084,1,6092,0,11.33957158,8.714731714
1982,1,179700,1,17116.3334,0,12.09904407,9.747788456
1983,1,16380,2,4016.8667,1,9.703816357,8.29825745
1984,2,37352,1,10405.3333,0,10.52814174,9.250073771
1985,1,62826,4,2305.8333,0,11.04812428,7.743197409
1986,1,3891,1,6906.3333,0,8.266421473,8.840194139
1987,1,75652,1,7372.3333,0,11.23389916,8.905489529
1988,1,51876,1,5709.6666,0,10.85661153,8.649915912
1989,1,139000,1,16212.1667,1,11.84222921,9.69351727
1990,1,374284,1,23711.6666,0,12.83277015,10.07372247
1991,1,62200,1,5503,0,11.03811028,8.613048677
1992,1,99000,1,8811.0333,0,11.50287513,9.083759999
1993,2,3646,1,6507.3333,0,8.201385955,8.78068502
1994,1,1009,1,1889,0,6.91671502,7.543802868
1995,1,17062,5,1938.3333,0,9.744609047,7.569583759
1997,1,40000,1,14542.5222,0,10.59663473,9.584832202
1999,1,144956,1,16454.3334,0,11.88418553,9.70834415
2000,2,16590,1,3861.4999,0,9.716555383,8.258810962
2001,1,20800,4,4639.4999,0,9.942708266,8.442361859
2002,1,8848,1,1654,0,9.087946724,7.410951876
2004,1,3722,2,1759.0001,0,8.222016437,7.472500802
2005,1,86852,1,7664.6667,0,11.3719608,8.944376307
2007,1,125000,4,18943.8334,3,11.73606902,9.849233743
2008,1,4284,2,3174.3333,1,8.362642432,8.062852905
2009,1,15000,1,3237.6667,0,9.61580548,8.082608195
2010,2,15000,1,7051.5,2,9.61580548,8.860995639
2011,1,45000,1,12303.6668,2,10.71441777,9.417652611
2012,1,32236,1,4739,0,10.38083912,8.463581422
2013,1,35336,2,4802.8333,2,10.47265755,8.476961294
2014,1,118000,6,15565.7334,1,11.6784399,9.6528272
2015,1,107500,1,11262.4335,3,11.58524613,9.329227997
2017,1,122000,1,9524.8334,0,11.71177632,9.161657709
2018,1,41000,1,2977.5001,0,10.62132735,7.998839335
2019,1,30800,1,7595.9999,0,10.33526997,8.935377059
2021,1,90010,1,7474.5,0,11.40767605,8.919252506
2022,1,9292,1,2287.3999,1,9.136909094,7.735171037
2023,1,180200,1,13261.5,0,12.10182262,9.49262038
2024,1,96960,1,9513.3334,4,11.4820538,9.160449609
2025,1,40300,1,4421.6667,0,10.60410675,8.394271985
2026,1,99000,1,9696.0001,2,11.50287513,9.179468719
2027,1,27466,1,3441,0,10.22070416,8.143517406
2028,1,75252,1,7832.6667,0,11.22859776,8.966058306
2031,1,18574,2,4571.3333,0,9.829518032,8.427560192
2032,1,40417,1,7431.3333,0,10.60700577,8.91346057
2033,1,42350,1,4048.6667,0,10.6537237,8.306142896
2034,1,90000,1,9224.3333,0,11.40756495,9.129600195
2035,1,3000,1,14365.9985,0,8.006367568,9.572619478
2036,1,68500,1,7318.1667,1,11.13458902,8.898115125
2037,1,10400,1,5422.3333,2,9.249561085,8.5982815
2038,1,75000,1,4507.0001,0,11.22524339,8.413387045
2039,1,18966,1,3814,0,9.850403181,8.246433786
2040,1,41241,1,13332.3333,0,10.62718819,9.497947439
2041,1,281200,1,20677.3668,0,12.54682144,9.93679499
2042,1,90280,1,8894,0,11.41067123,9.093132171
2043,1,236000,5,25424.1652,0,12.37158708,10.14345539
2044,1,9680,1,3703.0333,5,9.17781718,8.216907574
2045,1,35524,1,6599.6667,0,10.4779638,8.794774427
2046,1,70000,2,9492.8667,1,11.15625052,9.158295922
2047,1,254800,1,20494.1666,0,12.4482342,9.927895569
2048,1,90200,2,9080.8333,1,11.40978471,9.113921241
2049,1,76000,1,8536.6667,0,11.23848862,9.052125894
2050,1,133728,2,20247.8333,1,11.80356317,9.915803069
2051,1,99000,5,10568.5667,0,11.50287513,9.265639469
2052,1,60532,1,20901.6,0,11.01092743,9.94758099
2053,1,36101,1,6366.9001,1,10.49407584,8.75886799
2054,1,35000,1,4230.3334,0,10.46310334,8.350036087
2055,1,115307,1,20756.4334,2,11.65535342,9.940611521
2056,1,189700,1,17474.6888,0,12.15319916,9.768508759
2057,1,45000,1,4356.8334,0,10.71441777,8.379500788
2058,1,20410,1,5058.3333,0,9.923780256,8.528792321
2059,1,50000,1,6779.9667,4,10.81977828,8.821727469
2060,1,106000,1,9405.6666,3,11.57119437,9.149067616
2061,1,14588,1,2704.2001,0,9.587954552,7.902561436
2062,1,37626,1,3216.3333,0,10.53545058,8.075997263
2063,1,81800,1,9756.7333,3,11.31203252,9.185712921
2064,1,78000,1,8319.1667,4,11.26446411,9.026317373
2065,1,21782,1,2514.3333,0,9.98883922,7.829762958
2066,1,17562,1,3837.3333,0,9.773492756,8.252532951
2067,1,42826,1,7088.6667,0,10.66490067,8.866252548
2068,1,24000,1,2770.3333,0,10.08580911,7.926722917
2069,1,207000,1,22121.3334,0,12.24047407,10.00429773
2070,1,254011,1,14830.1667,0,12.44513285,9.604418676
2071,1,13608,2,2298,0,9.518413134,7.739794458
2072,2,76688,1,8359,0,11.24750052,9.031094082
2073,1,17826,1,1516,0,9.788413345,7.323830566
2074,1,84000,1,8702.8333,2,11.33857208,9.071403918
2075,1,12972,2,4361.1667,0,9.470548467,8.380494892
2076,1,60000,1,5480.1667,0,11.00209984,8.608890799
2077,1,429384,6,35794.0207,1,12.9701069,10.48553614
2078,1,40000,1,4333.6667,0,10.59663473,8.374169276
2079,1,220000,1,11746.3554,0,12.30138283,9.371298293
2080,1,31200,1,3219.3335,0,10.34817337,8.07692963
2081,1,3252,1,4303.3333,0,8.087025471,8.367145187
2082,1,155000,1,11828.0334,0,11.9511804,9.378227705
2083,1,24041,1,12925.2666,0,10.08751599,9.466939326
2084,2,154346,1,22727.8333,0,11.94695211,10.03134559
2085,1,34500,1,4248.5,0,10.4487146,8.354321258
2087,1,372184,1,24929.0221,3,12.82714363,10.12378795
2088,1,34000,1,4912.9667,0,10.4341158,8.499633254
2090,1,45626,1,7681.6667,0,10.72823301,8.946591821
2091,1,16032,1,3442,0,9.682342004,8.143807977
2092,1,83773,1,8686.3333,0,11.33586604,9.069506184
2093,1,87000,1,10797.6,0,11.3736634,9.287079166
2094,1,70000,1,4822.5,0,11.15625052,8.481047745
2095,1,508084,1,33086.0443,0,13.13840207,10.40686685
2096,1,35418,1,4865.3999,0,10.47497544,8.489904191
2097,1,8750,4,3765,0,9.076808979,8.23350314
2099,1,18386,1,3691.0666,0,9.819344784,8.213670747
2100,1,178155,1,16479.6668,3,12.09040924,9.709882585
2101,1,80010,1,7736,0,11.28990691,8.953640037
2102,1,21148,1,6212,0,9.959300617,8.734238184
2103,1,67000,1,5878.3667,0,11.1124479,8.67903423
2104,1,343084,1,17090.5221,0,12.74573059,9.746279326
2105,1,46000,1,5479.8333,0,10.73639668,8.60882996
2106,1,120040,1,15487.3333,0,11.6955803,9.647777762
2108,1,16266,1,2710.3333,0,9.696832319,7.904826895
2109,1,16830,1,4319.3333,0,9.730918287,8.370856341
2110,1,99512,1,42487.5001,0,11.50803352,10.6569652
2111,1,124574,1,16819.8333,0,11.7326552,9.730314023
2112,1,220000,1,24289.3334,3,12.30138283,10.09779258
2113,1,39886,1,9755.8333,2,10.59378066,9.185620672
2114,1,185000,1,21798.5001,2,12.1281111,9.989596444
2115,1,66648,1,13314.6667,2,11.10718032,9.496621466
2116,1,47000,1,8885.6668,1,10.75790288,9.092194786
2117,1,477084,1,23818.3554,3,13.07544785,10.0782118
2118,1,85000,1,10611.3335,0,11.35040654,9.269677907
2119,1,44000,1,4224.3333,1,10.69194491,8.348616729
2120,1,16026,2,3974,0,9.681967682,8.287528423
2121,1,74450,1,7896.6667,0,11.21788304,8.974196013
2122,1,221301,1,40152,2,12.30727904,10.60042753
2123,1,10840,1,13920.3333,1,9.290998275,9.541105878
2124,1,4800,2,3267.0666,1,8.476371197,8.091647797
2125,1,15064,1,3534,0,9.62006307,8.170185653
2126,1,50020,1,4562.8333,0,10.8201782,8.425699047
2127,1,160400,1,12133.1888,0,11.98542597,9.403699853
2128,1,6600,1,1326.6667,0,8.794824928,7.190424835
2129,1,120881,1,17884.1666,2,11.70256187,9.791671053
2130,1,114800,4,17656.5222,0,11.65094676,9.778860524
2131,1,405384,1,11934,0,12.91259005,9.387146748
2132,1,12000,3,7229.7334,0,9.392661929,8.88595744
2133,1,19728,2,10542.1667,0,9.889794225,9.26313837
2134,1,162700,1,16172.3334,2,11.99966329,9.691057246
2135,1,43000,1,7006.6002,0,10.66895539,8.85460787
2136,1,15000,6,10044.5001,0,9.61580548,9.21478051
2137,1,54000,1,7004.8333,0,10.89673933,8.854355661
2138,1,42993,1,4036.6667,0,10.66879259,8.303174556
2139,2,44400,1,5071.5,0,10.70099475,8.531391911
2140,1,225000,1,18357.4555,1,12.32385568,9.817791065
2141,1,29200,1,4022.3334,0,10.28192399,8.299617461
2142,1,155000,1,8252.3334,0,11.9511804,9.018251276
2143,1,10704,1,2606.6667,0,9.278372782,7.865827558
2144,1,3252,1,10423.6667,0,8.087025471,9.251834144
2145,1,180015,1,18078.1888,3,12.10079546,9.802461452
2146,1,26226,1,7523.8333,0,10.17450656,8.925831034
2147,1,55000,1,7663.5221,0,10.91508846,8.944226961
2148,1,2804,1,3237.0001,0,7.938802248,8.082402285
2149,1,69484,1,8142.6667,0,11.14885179,9.00487301
2150,1,16560,1,3695.6667,0,9.714745428,8.21491625
2151,1,200600,1,12785.3335,0,12.20906815,9.456053973
2152,1,80000,1,7988.1001,0,11.28978191,8.985708226
2153,1,39500,1,8447.6666,0,10.58405595,9.04164554
2154,1,18572,2,2243.8333,2,9.829410349,7.715940977
2155,1,41100,1,22702.5001,0,10.6237634,10.03023033
2157,1,6026,2,2229.3333,0,8.70383872,7.709457851
2158,1,125447,1,10574.2999,0,11.73963864,9.266181798
2159,1,290000,1,25161.6667,0,12.5776362,10.13307695
2160,1,160466,1,18419.3332,0,11.98583736,9.821156109
2161,1,50718,1,7487.3333,0,10.83403616,8.920967978
2163,1,12306,1,3042,0,9.417842227,8.020270473
2164,1,8400,4,30678.7667,1,9.035986985,10.33132606
2165,1,19200,2,6401.5,0,9.862665558,8.764287617
2166,1,79000,1,10869.4333,1,11.27720313,9.293709844
2167,1,86000,1,9043.3333,2,11.36210258,9.109783113
2168,1,106826,1,10497.9333,1,11.57895662,9.258933688
2169,1,22690,1,6917.3333,0,10.02967958,8.841785613
2170,1,458084,1,18166,0,13.03480785,9.807306994
2171,1,30426,2,5242,0,10.32305279,8.564458384
2172,1,101600,1,10136.2334,0,11.52879881,9.223871749
2173,1,46001,1,7316.1333,2,10.73641841,8.89783723
2174,1,18228,2,4754.3333,0,9.810714152,8.466811755
2177,1,56000,1,9613.6667,2,10.93310697,9.17094098
2178,1,562279,1,26593.1889,0,13.23975345,10.18841041
2179,1,132055,1,26923.3333,0,11.79097378,10.2007486
2180,1,107001,1,20670.6668,0,11.58059346,9.936470911
2181,1,35250,1,8080.1667,0,10.47022081,8.997167782
2182,1,146000,2,7742.3667,3,11.8913619,8.954462695
2183,1,150026,2,12586.8333,0,11.91856389,9.44040657
2184,1,95000,1,13885.3334,0,11.46163217,9.538588411
2185,1,25626,1,9384.2667,0,10.15136274,9.146789811
2186,1,4800,1,1766.4999,0,8.476371197,7.47675541
2187,1,80000,1,8139.8333,0,11.28978191,9.00452498
2188,2,2700,6,1772.6667,0,7.901007052,7.480240302
2189,1,17190,1,4055.3333,0,9.752083098,8.307788158
2190,1,82000,1,29866.7665,2,11.31447453,10.30450165
2191,1,164000,1,19263.3333,1,12.00762171,9.865958739
2192,1,8811,1,1858,0,9.08375622,7.527255919
2194,1,4800,2,4227.1333,2,8.476371197,8.349279335
2195,1,19416,4,4746.0333,0,9.873852747,8.465064453
2196,1,127000,1,11650.5,0,11.75194237,9.363104377
2197,1,107000,3,20877.0001,2,11.58058411,9.946403358
2198,1,26400,1,6524.8334,1,10.18111929,8.783370699
2199,1,14190,2,7355.5999,0,9.56029277,8.903217193
2200,1,730317,1,47982.7333,2,13.50123397,10.7785965
2201,1,900,1,5449,0,6.802394763,8.603187385
2202,1,18000,1,6791.5,2,9.798127037,8.823427109
2203,1,43000,1,7190.5999,0,10.66895539,8.880529883
2204,1,34426,1,3776,0,10.44656737,8.236420527
2205,1,145000,1,12074.2333,0,11.88448902,9.398828982
2206,1,26527,1,3648.8333,0,10.18591836,8.202162752
2207,1,6514,2,3927.6667,0,8.781708986,8.275800814
2208,2,34022,1,2545.8667,0,10.43476265,7.842226421
2209,1,187500,1,15177.5555,1,12.14153412,9.627573004
2211,1,22000,1,2927.8333,0,9.998797732,7.98201794
2212,1,87324,1,22195.5221,0,11.37738062,10.00764584
2213,1,16026,1,6439.1999,0,9.681967682,8.770159572
2214,1,18806,1,9899.3333,0,9.841931247,9.20022269
2215,1,35000,1,4231.6667,0,10.46310334,8.350351213
2216,1,25926,1,6345.9999,0,10.16300161,8.755579956
2217,1,51250,1,7164.1667,0,10.8444709,8.876847032
2219,2,8946,1,6342.6667,0,9.098961784,8.755054574
2220,2,27034,1,8030,0,10.20485061,8.990939807
2221,1,36000,1,3736.6667,1,10.49127422,8.225949236
2222,2,41332,1,6361.0666,0,10.6293923,8.757951347
2223,1,14706,2,3983.3333,0,9.596010853,8.28987426
2224,1,920,1,5027.9999,0,6.82437367,8.52277755
2225,1,51028,1,4167.5001,0,10.84012978,8.335071639
2226,1,215884,1,21000.9985,0,12.28249651,9.952325263
2227,2,21473,1,8932.1001,0,9.974551611,9.09740682
2228,1,167000,1,6623.7667,0,12.02574909,8.798419475
2229,1,379184,1,20671.0221,0,12.84577685,9.9364881
2230,1,22448,2,15719.6667,3,10.0189568,9.662667863
2231,1,57260,1,6672,3,10.95535758,8.805674944
2232,1,80000,2,6803.0001,0,11.28978191,8.825118985
2233,1,53252,1,4533.6667,0,10.88279064,8.419286317
2234,1,52350,1,11192.8333,1,10.86570722,9.323028969
2235,1,230000,1,15370.7333,0,12.34583459,9.640220545
2236,1,26126,1,2730.3333,0,10.17068627,7.912178969
2237,1,18052,1,4899.8333,2,9.801011761,8.496956463
2238,1,140000,1,15294.8334,1,11.8493977,9.635270364
2239,1,126000,1,9554.1667,0,11.74403719,9.164732642
2240,2,105000,1,11383.8333,0,11.56171563,9.339949496
2241,1,86600,1,8186.8334,1,11.36905509,9.01028246
2242,1,7426,1,889.3333,0,8.912742635,6.790472081
2243,1,25000,1,5093.0333,0,10.1266311,8.535628865
2244,1,26750,2,5491.1667,0,10.19428975,8.610896026
2245,1,70500,2,6673,0,11.16336799,8.805824813
2246,1,343084,2,7750.8333,0,12.74573059,8.955555639
2248,1,262000,1,24166.0834,0,12.47609978,10.09270542
2249,1,105000,1,4398.3334,3,11.56171563,8.388980975
2250,1,19566,1,1618.6667,0,9.881548645,7.389358065
2251,1,255000,1,10581.0111,0,12.44901882,9.266816268
2252,1,48426,1,4031.9166,0,10.78779214,8.301997125
2254,1,2600,1,1274.6833,0,7.863266724,7.150453035
2255,1,131200,1,7754.5333,2,11.78447816,8.956032893
2256,1,39297,1,3135,0,10.57890346,8.050384453
2257,1,60000,2,2710.5,0,11.00209984,7.904888399
2258,1,7659,1,4106,4,8.943636706,8.320204598
2259,1,63124,1,10796.6667,0,11.05285632,9.286992727
2261,1,70000,1,10681.5944,2,11.15625052,9.27627739
2262,1,22000,1,1862.1667,0,9.998797732,7.529495981
2263,1,215000,1,5202,2,12.27839331,8.556798446
2264,1,45224,2,3069.2667,0,10.7193832,8.029193952
2265,1,191801,1,6819.75,0,12.16421366,8.827578093
2267,1,34000,1,4649,2,10.4341158,8.444407422
2268,1,64500,2,4520.25,3,11.0744205,8.416322581
2269,2,19141,1,1665.8333,2,9.85958791,7.418080758
2270,2,35971,1,3379.9167,5,10.49046834,8.125606343
2271,1,75000,2,2982.5,0,11.22524339,8.000517154
2272,1,128180,1,13719.4167,0,11.76119081,9.526567386
2273,1,70100,1,2687.25,0,11.15767807,7.896273645
2275,1,16026,2,1332,0,9.681967682,7.194436851
2276,1,351084,1,7187.5613,0,12.76878079,8.880107214
2277,1,148425,1,5628.7166,0,11.90783506,8.635636738
2278,1,162000,1,12345.9167,3,11.99535161,9.421080656
2279,1,36000,1,2308.8333,0,10.49127422,7.744497611
2280,1,68426,2,5085.5,0,11.13350815,8.534148632
2281,1,53350,1,2849.5,1,10.88462926,7.954898819
2283,1,10806,2,1075.3333,0,9.287856814,6.980385939
2284,1,18001,1,1685.7167,0,9.798182591,7.429946094
2285,1,24200,6,2527.95,0,10.09410791,7.835163977
